CLAVE ENTIDAD,ENTIDAD,CLAVE MUNICIPIO,MUNICIPIO,PRODUCTO_ID,CULTIVO,SUPERFICE COSECHADA (ha),VOLUMEN DE LA PRODUCCIN (ton),VALOR DE LA PRODUCCIN (pesos),VALOR PROD/SUPCOSECHADA
15,M_xico,52,Malinalco,89800,Tomate verde,142,"1,228","7,458,604","52,525"
15,M_xico,99,Texcoco,87900,Sorgo forrajero en verde,49,"1,230","506,719","10,341"
16,Michoacàn,23,Chavinda,59400,Cebolla,30,"1,230","2,829,000","94,300"
8,Chihuahua,50,Nuevo Casas Grandes,79600,Nuez,559,"1,230","89,196,804","159,508"
1,Aguascalientes,11,San Francisco de Los Romo,89800,Tomate verde,56,"1,232","2,833,600","50,600"
5,Coahuila,24,Parras,99200,Maguey forrajero,195,"1,232","640,645","3,285"
13,Hidalgo,53,San Bartolo Tutotepec,58200,CaÐa de azucar,137,"1,233","474,705","3,465"
15,M_xico,86,Temascaltepec,71100,Haba verde,275,"1,234","10,869,761","39,526"
12,Guerrero,53,San Marcos,76700,MelÑn,60,"1,234","3,130,858","52,181"
14,Jalisco,59,Mazamitla,59000,Cebada forrajera en verde,60,"1,234","686,826","11,447"
14,Jalisco,54,El LimÑn,61200,Chile verde,36,"1,235","6,206,774","174,839"
14,Jalisco,6,Ameca,88100,Sorgo grano,325,"1,235","3,947,702","12,147"
17,Morelos,18,Temixco,74900,MaÕz grano,500,"1,236","4,571,529","9,143"
7,Chiapas,89,Tapachula,57000,Cacao,"1,376","1,237","33,476,649","24,329"
13,Hidalgo,37,Metztitlàn,68400,Frijol,880,"1,237","13,861,388","15,752"
8,Chihuahua,28,Guadalupe,54900,Avena forrajera en verde,55,"1,238","569,250","10,350"
16,Michoacàn,50,MaravatÕo,65300,Durazno,158,"1,238","10,191,711","64,709"
4,Campeche,5,Hecelchakàn,78500,Naranja,105,"1,238","2,869,634","27,461"
7,Chiapas,34,Frontera Comalapa,56900,Cacahuate,413,"1,240","19,846,240","48,112"
13,Hidalgo,16,Cuautepec de Hinojosa,60700,ChÕcharo,621,"1,242","10,184,400","16,400"
14,Jalisco,69,Quitupan,90500,Trigo grano,180,"1,242","4,657,500","25,875"
17,Morelos,26,Tlayacapan,74900,MaÕz grano,546,"1,244","4,568,056","8,363"
15,M_xico,70,La Paz,54900,Avena forrajera en verde,66,"1,245","612,581","9,352"
8,Chihuahua,62,Saucillo,90900,Triticale forrajero en verde,43,"1,247","592,325","13,775"
11,Guanajuato,24,Pueblo Nuevo,51700,Alfalfa verde,16,"1,248","994,893","62,181"
16,Michoacàn,34,Hidalgo,88100,Sorgo grano,168,"1,248","4,122,054","24,536"
11,Guanajuato,18,Jaral del Progreso,59400,Cebolla,52,"1,249","3,344,338","64,314"
7,Chiapas,68,Pichucalco,57000,Cacao,"3,202","1,249","52,608,866","16,430"
12,Guerrero,80,Juchitàn,87100,SandÕa,66,"1,249","4,493,600","68,085"
16,Michoacàn,104,Villamar,50500,Agave,25,"1,250","3,675,000","147,000"
14,Jalisco,27,Cuautitlàn de GarcÕa Barragàn,57100,Caf_ cereza,722,"1,250","6,511,945","9,019"
12,Guerrero,1,Acapulco de Juàrez,63000,Coco fruta,116,"1,252","2,776,225","23,933"
16,Michoacàn,105,Vista Hermosa,69000,Garbanzo grano,574,"1,252","9,978,800","17,385"
15,M_xico,52,Malinalco,75600,Mango,115,"1,254","4,486,001","39,009"
9,Distrito Federal,11,Tlàhuac,91700,Verdolaga,115,"1,254","6,556,729","57,015"
15,M_xico,80,Sultepec,75600,Mango,76,"1,254","5,169,966","68,026"
10,Durango,33,SÏchil,68400,Frijol,"2,768","1,255","11,291,760","4,079"
11,Guanajuato,39,Tarimoro,54900,Avena forrajera en verde,62,"1,256","671,718","10,834"
7,Chiapas,15,Cacahoatàn,85100,Rambutàn,123,"1,256","13,753,987","111,667"
11,Guanajuato,26,Romita,61300,Chile verde morrÑn,10,"1,257","14,206,250","1,413,557"
12,Guerrero,58,Teloloapan,50500,Agave,46,"1,258","1,859,129","40,416"
5,Coahuila,29,Sacramento,92200,Zacate,155,"1,259","601,611","3,881"
6,Colima,10,Villa de lvarez,73900,LimÑn,105,"1,260","5,038,715","47,988"
10,Durango,22,Poanas,55100,Avena grano,450,"1,260","5,859,000","13,020"
14,Jalisco,102,Tonaya,89700,Tomate rojo (jitomate),28,"1,260","6,930,000","247,500"
6,Colima,5,Cuauht_moc,88100,Sorgo grano,203,"1,261","3,184,830","15,689"
2,Baja California,1,Ensenada,61900,Cilantro,128,"1,262","6,457,054","50,644"
14,Jalisco,51,Juanacatlàn,88100,Sorgo grano,180,"1,262","4,353,210","24,185"
15,M_xico,63,Ocuilan,50600,Aguacate,141,"1,262","15,179,496","107,656"
5,Coahuila,37,Villa UniÑn,86600,Rye grass en verde,50,"1,263","733,424","14,668"
8,Chihuahua,13,Casas Grandes,88100,Sorgo grano,275,"1,265","3,667,485","13,361"
8,Chihuahua,14,Coronado,61200,Chile verde,55,"1,265","5,483,497","99,700"
15,M_xico,24,Cuautitlàn,86600,Rye grass en verde,35,"1,266","384,636","10,990"
15,M_xico,91,Teoloyucan,86600,Rye grass en verde,19,"1,267","389,025","20,475"
8,Chihuahua,41,Maguarichi,54900,Avena forrajera en verde,150,"1,268","407,120","2,710"
15,M_xico,81,Tecàmac,59200,Cebada grano,"1,057","1,268","5,324,760","5,040"
15,M_xico,48,Jocotitlàn,91100,Triticale grano,400,"1,271","5,100,695","12,752"
12,Guerrero,71,Xochistlahuaca,87100,SandÕa,60,"1,271","3,696,391","61,607"
10,Durango,23,Pueblo Nuevo,50600,Aguacate,322,"1,272","15,522,013","48,205"
7,Chiapas,108,Villaflores,89700,Tomate rojo (jitomate),29,"1,272","10,659,734","374,026"
9,Distrito Federal,11,Tlàhuac,74700,MaÕz forrajero en verde,60,"1,273","1,228,700","20,650"
11,Guanajuato,3,San Miguel de Allende,50700,Ajo,140,"1,274","25,480,000","182,000"
14,Jalisco,49,Jilotlàn de Los Dolores,73900,LimÑn,520,"1,274","5,234,076","10,066"
16,Michoacàn,88,TarÕmbaro,63100,Col (repollo),52,"1,274","4,076,800","78,400"
11,Guanajuato,28,Salvatierra,50500,Agave,15,"1,275","2,295,000","153,000"
17,Morelos,10,Jantetelco,89800,Tomate verde,90,"1,275","5,802,166","64,469"
5,Coahuila,38,Zaragoza,51700,Alfalfa verde,40,"1,276","981,627","24,541"
7,Chiapas,34,Frontera Comalapa,57100,Caf_ cereza,"1,131","1,276","5,358,052","4,737"
7,Chiapas,115,Maravilla Tenejapa,82900,PiÐa,116,"1,276","6,890,400","59,400"
7,Chiapas,94,Teopisca,57100,Caf_ cereza,455,"1,276","5,991,918","13,169"
14,Jalisco,26,ConcepciÑn de Buenos Aires,89800,Tomate verde,95,"1,278","8,723,672","91,828"
13,Hidalgo,19,Chilcuautla,57400,Calabacita,139,"1,279","3,197,000","23,000"
13,Hidalgo,54,San Salvador,91200,Tuna,139,"1,279","4,626,095","33,281"
8,Chihuahua,13,Casas Grandes,87100,SandÕa,32,"1,280","2,969,600","92,800"
8,Chihuahua,35,Janos,76700,MelÑn,80,"1,280","2,880,000","36,000"
16,Michoacàn,106,Yur_cuaro,56700,BrÑcoli,80,"1,280","5,120,000","64,000"
15,M_xico,80,Sultepec,61200,Chile verde,60,"1,281","11,529,000","192,150"
7,Chiapas,67,Pantepec,74900,MaÕz grano,"1,079","1,282","3,854,360","3,572"
3,Baja California Sur,3,La Paz,66500,Espàrrago,273,"1,283","41,059,200","150,400"
16,Michoacàn,2,Aguililla,61200,Chile verde,191,"1,283","11,297,042","59,147"
6,Colima,5,Cuauht_moc,93100,Zarzamora,105,"1,286","45,667,509","434,929"
12,Guerrero,40,Leonardo Bravo,88100,Sorgo grano,394,"1,287","4,845,010","12,297"
15,M_xico,111,Villa de Allende,65400,Ebo (janamargo o veza),73,"1,288","643,750","8,818"
16,Michoacàn,55,MÏgica,61200,Chile verde,76,"1,289","9,039,401","118,939"
8,Chihuahua,21,Delicias,51900,AlgodÑn hueso,316,"1,289","13,358,998","42,338"
16,Michoacàn,99,Tuzantla,89700,Tomate rojo (jitomate),75,"1,290","7,665,000","102,200"
16,Michoacàn,23,Chavinda,89700,Tomate rojo (jitomate),47,"1,294","5,847,001","124,404"
6,Colima,8,Minatitlàn,58200,CaÐa de azucar,35,"1,295","830,095","23,717"
15,M_xico,110,Valle de Bravo,65400,Ebo (janamargo o veza),70,"1,295","777,000","11,100"
12,Guerrero,52,San Luis Acatlàn,68400,Frijol,"1,559","1,298","14,301,017","9,173"
11,Guanajuato,4,Apaseo El Alto,90500,Trigo grano,315,"1,299","4,668,098","14,819"
15,M_xico,110,Valle de Bravo,90700,Trigo ornamental,1,"1,300","15,600","15,600"
16,Michoacàn,43,Jacona,89800,Tomate verde,53,"1,300","4,830,000","91,132"
14,Jalisco,108,Tuxpan,66100,Elote,72,"1,303","2,518,723","34,982"
8,Chihuahua,65,Urique,75800,Manzana,188,"1,304","5,118,255","27,225"
17,Morelos,1,Amacuzac,86100,Rosa (gruesa),1,"1,305","184,044","184,044"
17,Morelos,18,Temixco,88100,Sorgo grano,622,"1,306","4,565,404","7,340"
10,Durango,34,Tamazula,50600,Aguacate,342,"1,306","16,330,500","47,750"
15,M_xico,111,Villa de Allende,92700,Zanahoria,39,"1,307","4,964,700","127,300"
16,Michoacàn,2,Aguililla,75600,Mango,366,"1,307","5,725,465","15,643"
6,Colima,3,Comala,88100,Sorgo grano,204,"1,308","3,299,267","16,173"
1,Aguascalientes,11,San Francisco de Los Romo,63300,Coliflor,63,"1,308","6,081,599","96,533"
16,Michoacàn,112,Zitàcuaro,60500,Chayote,17,"1,312","1,288,567","75,798"
15,M_xico,2,Acolman,91200,Tuna,125,"1,313","4,908,002","39,264"
16,Michoacàn,62,Pajacuaràn,61200,Chile verde,94,"1,313","5,744,675","61,114"
17,Morelos,11,Jiutepec,69500,Girasol flor (gruesa),2,"1,314","286,045","158,914"
3,Baja California Sur,2,Muleg_,89800,Tomate verde,41,"1,315","8,006,000","195,268"
7,Chiapas,103,Tuzantàn,74900,MaÕz grano,889,"1,316","5,338,492","6,005"
11,Guanajuato,23,P_njamo,69000,Garbanzo grano,626,"1,316","4,448,680","7,107"
10,Durango,20,Pànuco de Coronado,89700,Tomate rojo (jitomate),7,"1,316","11,277,001","1,611,000"
17,Morelos,28,Xochitepec,54100,Arroz palay,130,"1,320","6,130,714","47,159"
8,Chihuahua,9,Bocoyna,81000,Papa,330,"1,320","11,748,000","35,600"
7,Chiapas,8,Angel Albino Corzo,68400,Frijol,"1,562","1,321","16,220,600","10,385"
12,Guerrero,53,San Marcos,57700,Calabaza semilla o chihua,"1,810","1,321","37,163,082","20,532"
17,Morelos,10,Jantetelco,82100,Pepino,78,"1,323","4,612,267","59,132"
10,Durango,7,GÑmez Palacio,59400,Cebolla,25,"1,328","3,926,745","157,070"
14,Jalisco,122,Zapotitlàn de Vadillo,50600,Aguacate,250,"1,328","25,075,243","100,301"
1,Aguascalientes,9,Tepezalà,91300,Uva,95,"1,330","2,527,000","26,600"
11,Guanajuato,3,San Miguel de Allende,75000,Semilla de maÕz grano,350,"1,330","16,359,000","46,740"
15,M_xico,18,Calimaya,71100,Haba verde,106,"1,330","6,999,117","66,342"
13,Hidalgo,70,Tlahuelilpan,59000,Cebada forrajera en verde,55,"1,331","149,583","2,720"
16,Michoacàn,32,ErongarÕcuaro,51700,Alfalfa verde,36,"1,332","1,230,848","34,190"
14,Jalisco,113,San Gabriel,81000,Papa,32,"1,332","7,674,912","243,648"
13,Hidalgo,13,Atotonilco de Tula,74900,MaÕz grano,345,"1,333","4,386,636","12,715"
3,Baja California Sur,3,La Paz,74900,MaÕz grano,249,"1,333","4,714,800","18,935"
14,Jalisco,15,Autlàn de Navarro,73900,LimÑn,74,"1,337","5,973,788","80,401"
5,Coahuila,23,Ocampo,74700,MaÕz forrajero en verde,44,"1,337","772,624","17,560"
17,Morelos,5,Coatlàn del RÕo,88100,Sorgo grano,637,"1,338","4,668,305","7,329"
12,Guerrero,62,Tlacoachistlahuaca,75600,Mango,128,"1,339","3,264,677","25,505"
6,Colima,2,Colima,74700,MaÕz forrajero en verde,38,"1,340","469,000","12,342"
17,Morelos,26,Tlayacapan,66100,Elote,126,"1,341","2,486,467","19,734"
13,Hidalgo,37,Metztitlàn,57400,Calabacita,191,"1,341","10,060,050","52,670"
16,Michoacàn,42,Ixtlàn,54900,Avena forrajera en verde,59,"1,342","1,106,500","18,754"
17,Morelos,7,Cuernavaca,74900,MaÕz grano,547,"1,344","4,928,479","9,008"
14,Jalisco,62,Mixtlàn,50500,Agave,15,"1,344","6,585,385","439,026"
4,Campeche,7,Palizada,75600,Mango,187,"1,346","8,184,348","43,767"
15,M_xico,65,Otumba,91100,Triticale grano,709,"1,347","4,311,392","6,080"
10,Durango,5,Durango,79600,Nuez,824,"1,348","95,238,935","115,581"
5,Coahuila,1,Abasolo,81900,Pastos y praderas en verde,29,"1,349","366,792","12,648"
14,Jalisco,8,Arandas,89700,Tomate rojo (jitomate),15,"1,350","7,020,000","468,000"
17,Morelos,16,Ocuituco,88100,Sorgo grano,540,"1,350","4,455,000","8,250"
11,Guanajuato,33,San Luis de La Paz,89700,Tomate rojo (jitomate),49,"1,353","7,138,201","147,179"
12,Guerrero,53,San Marcos,88800,Tamarindo,255,"1,354","8,507,063","33,361"
7,Chiapas,60,Ocotepec,74900,MaÕz grano,"1,154","1,357","4,448,513","3,857"
7,Chiapas,92,Tecpatàn,83900,Plàtano,235,"1,359","4,967,182","21,137"
13,Hidalgo,30,Ixmiquilpan,63300,Coliflor,69,"1,359","5,212,820","75,548"
13,Hidalgo,69,Tizayuca,59200,Cebada grano,"1,145","1,360","4,617,174","4,032"
13,Hidalgo,45,Omitlàn de Juàrez,54900,Avena forrajera en verde,172,"1,360","523,446","3,043"
16,Michoacàn,77,San Lucas,87100,SandÕa,44,"1,360","5,650,404","128,418"
2,Baja California,1,Ensenada,90500,Trigo grano,433,"1,360","5,251,704","12,129"
15,M_xico,86,Temascaltepec,66100,Elote,109,"1,363","4,087,500","37,500"
6,Colima,9,Tecomàn,78500,Naranja,94,"1,363","3,360,504","35,750"
5,Coahuila,21,Nadadores,90900,Triticale forrajero en verde,34,"1,363","729,419","21,454"
16,Michoacàn,29,Churumuco,81300,Papaya,44,"1,364","7,704,008","175,091"
14,Jalisco,33,Degollado,89800,Tomate verde,122,"1,366","6,365,200","52,174"
8,Chihuahua,45,Meoqui,81900,Pastos y praderas en verde,38,"1,368","451,440","11,880"
14,Jalisco,47,Jamay,51700,Alfalfa verde,15,"1,370","532,585","35,506"
11,Guanajuato,18,Jaral del Progreso,92700,Zanahoria,57,"1,371","3,084,413","54,113"
11,Guanajuato,42,Valle de Santiago,61200,Chile verde,28,"1,371","12,031,725","429,704"
14,Jalisco,16,Ayotlàn,50600,Aguacate,98,"1,372","21,035,737","214,650"
17,Morelos,22,Tetela del Volcàn,62200,Ciruela,280,"1,372","6,267,913","22,385"
14,Jalisco,22,Cihuatlàn,89700,Tomate rojo (jitomate),44,"1,373","9,331,855","212,088"
13,Hidalgo,57,Singuilucan,74500,Maguey pulquero (miles de lts.),16,"1,374","4,398,080","274,880"
10,Durango,22,Poanas,61100,Chile seco,"1,665","1,375","85,189,600","51,165"
12,Guerrero,47,Pedro Ascencio Alquisiras,81900,Pastos y praderas en verde,110,"1,375","1,093,483","9,941"
15,M_xico,17,Ayapango,53900,rbol de navidad (planta),5,"1,375","427,625","85,525"
16,Michoacàn,69,La Piedad,59400,Cebolla,67,"1,375","5,500,000","82,090"
13,Hidalgo,47,Pacula,74900,MaÕz grano,621,"1,376","4,758,602","7,663"
13,Hidalgo,37,Metztitlàn,79600,Nuez,465,"1,377","77,697,000","167,090"
16,Michoacàn,13,Caràcuaro,87100,SandÕa,53,"1,378","6,175,001","116,509"
6,Colima,9,Tecomàn,87900,Sorgo forrajero en verde,91,"1,378","826,914","9,087"
12,Guerrero,9,Atlamajalcingo del Monte,74900,MaÕz grano,"1,813","1,380","6,659,880","3,673"
14,Jalisco,30,Chapala,57400,Calabacita,60,"1,380","4,170,001","69,500"
13,Hidalgo,12,Atotonilco El Grande,74700,MaÕz forrajero en verde,54,"1,380","510,711","9,546"
12,Guerrero,77,Marquelia,73900,LimÑn,114,"1,382","3,476,597","30,496"
15,M_xico,40,Ixtapan de La Sal,74700,MaÕz forrajero en verde,42,"1,382","559,161","13,313"
15,M_xico,41,Ixtapan del Oro,54700,Ave del paraÕso (gruesa),4,"1,383","235,025","58,756"
11,Guanajuato,46,Yuriria,68400,Frijol,"1,104","1,383","11,619,300","10,525"
14,Jalisco,27,Cuautitlàn de GarcÕa Barragàn,89700,Tomate rojo (jitomate),57,"1,387","8,837,615","155,729"
8,Chihuahua,32,Hidalgo del Parral,59400,Cebolla,46,"1,388","5,439,000","117,600"
16,Michoacàn,110,Zinap_cuaro,54900,Avena forrajera en verde,185,"1,388","1,110,000","6,000"
15,M_xico,90,Tenango del Valle,60700,ChÕcharo,319,"1,388","7,038,730","22,065"
13,Hidalgo,20,Eloxochitlàn,74900,MaÕz grano,596,"1,389","5,853,406","9,821"
12,Guerrero,61,Tixtla de Guerrero,50500,Agave,50,"1,390","2,791,339","55,827"
16,Michoacàn,34,Hidalgo,71100,Haba verde,214,"1,390","3,741,845","17,485"
7,Chiapas,76,Sabanilla,68400,Frijol,"3,491","1,391","18,496,401","5,298"
11,Guanajuato,42,Valle de Santiago,59400,Cebolla,58,"1,392","2,923,200","50,400"
5,Coahuila,30,Saltillo,89700,Tomate rojo (jitomate),7,"1,392","11,789,716","1,684,245"
17,Morelos,8,Emiliano Zapata,82100,Pepino,18,"1,393","6,221,427","355,510"
16,Michoacàn,103,Venustiano Carranza,69000,Garbanzo grano,632,"1,394","11,148,800","17,641"
1,Aguascalientes,7,RincÑn de Romos,89800,Tomate verde,77,"1,394","2,539,993","32,987"
15,M_xico,48,Jocotitlàn,86600,Rye grass en verde,45,"1,395","490,231","10,894"
8,Chihuahua,15,Coyame del Sotol,79600,Nuez,735,"1,397","104,737,500","142,500"
16,Michoacàn,32,ErongarÕcuaro,65400,Ebo (janamargo o veza),133,"1,397","1,253,848","9,427"
13,Hidalgo,59,Tecozautla,66000,Ejote,213,"1,398","5,362,572","25,176"
14,Jalisco,33,Degollado,51700,Alfalfa verde,15,"1,398","543,473","36,232"
14,Jalisco,98,San Pedro Tlaquepaque,73300,Lechuga,78,"1,399","3,383,824","43,382"
16,Michoacàn,105,Vista Hermosa,51700,Alfalfa verde,29,"1,399","1,140,680","39,334"
5,Coahuila,21,Nadadores,86600,Rye grass en verde,50,"1,400","588,000","11,760"
10,Durango,18,El Oro,51700,Alfalfa verde,40,"1,400","770,000","19,250"
11,Guanajuato,27,Salamanca,75000,Semilla de maÕz grano,350,"1,400","17,080,000","48,800"
11,Guanajuato,37,Silao de La Victoria,81000,Papa,40,"1,400","8,775,004","219,375"
14,Jalisco,18,La Barca,59200,Cebada grano,280,"1,400","4,550,000","16,250"
14,Jalisco,88,Tecolotlàn,86100,Rosa (gruesa),1,"1,400","350,196","350,196"
15,M_xico,95,Tepotzotlàn,89700,Tomate rojo (jitomate),4,"1,400","15,623,902","3,905,976"
16,Michoacàn,54,Morelos,54900,Avena forrajera en verde,140,"1,400","1,310,806","9,363"
16,Michoacàn,107,Zacapu,81000,Papa,100,"1,400","8,400,000","84,000"
15,M_xico,76,San Mateo Atenco,74900,MaÕz grano,368,"1,401","4,715,788","12,825"
12,Guerrero,32,General Heliodoro Castillo,87900,Sorgo forrajero en verde,60,"1,401","1,330,133","22,169"
8,Chihuahua,32,Hidalgo del Parral,74700,MaÕz forrajero en verde,47,"1,401","700,735","15,005"
16,Michoacàn,105,Vista Hermosa,57400,Calabacita,62,"1,402","4,530,000","73,065"
11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,90900,Triticale forrajero en verde,61,"1,403","502,274","8,234"
16,Michoacàn,17,Contepec,71100,Haba verde,219,"1,406","5,424,965","24,828"
13,Hidalgo,43,Nicolàs Flores,74900,MaÕz grano,587,"1,406","4,959,898","8,450"
16,Michoacàn,39,Huiramba,51700,Alfalfa verde,37,"1,406","1,302,111","35,192"
11,Guanajuato,12,Cueràmaro,50500,Agave,15,"1,410","2,256,000","150,400"
13,Hidalgo,55,Santiago de Anaya,74500,Maguey pulquero (miles de lts.),10,"1,410","7,635,150","763,515"
16,Michoacàn,70,Pur_pero,89800,Tomate verde,83,"1,411","2,963,100","35,700"
8,Chihuahua,5,AscensiÑn,68400,Frijol,877,"1,412","14,119,700","16,100"
14,Jalisco,108,Tuxpan,93100,Zarzamora,110,"1,414","10,445,892","94,963"
13,Hidalgo,3,Actopan,57400,Calabacita,120,"1,416","5,735,097","47,792"
10,Durango,21,PeÐÑn Blanco,88100,Sorgo grano,"1,035","1,416","3,929,210","3,796"
16,Michoacàn,98,Tuxpan,68200,Fresa,85,"1,416","7,630,251","89,768"
12,Guerrero,59,Tepecoacuilco de Trujano,81900,Pastos y praderas en verde,67,"1,417","1,346,340","20,095"
13,Hidalgo,13,Atotonilco de Tula,59000,Cebada forrajera en verde,69,"1,419","155,217","2,250"
15,M_xico,88,Tenancingo,81900,Pastos y praderas en verde,80,"1,420","621,600","7,770"
5,Coahuila,35,TorreÑn,90900,Triticale forrajero en verde,40,"1,422","505,265","12,632"
16,Michoacàn,11,BriseÐas,89800,Tomate verde,58,"1,423","7,711,200","132,952"
11,Guanajuato,39,Tarimoro,89700,Tomate rojo (jitomate),11,"1,425","5,800,890","517,937"
16,Michoacàn,42,Ixtlàn,69000,Garbanzo grano,481,"1,426","5,709,299","11,870"
13,Hidalgo,68,Tianguistengo,58200,CaÐa de azucar,45,"1,427","492,143","10,937"
3,Baja California Sur,3,La Paz,89800,Tomate verde,69,"1,428","5,119,091","74,731"
14,Jalisco,27,Cuautitlàn de GarcÕa Barragàn,88100,Sorgo grano,430,"1,428","2,834,550","6,592"
7,Chiapas,65,Palenque,68400,Frijol,"3,856","1,429","18,259,451","4,735"
16,Michoacàn,56,Nahuatzen,81000,Papa,55,"1,430","7,810,374","142,007"
12,Guerrero,54,San Miguel Totolapan,88100,Sorgo grano,519,"1,433","4,313,782","8,312"
14,Jalisco,115,Villa Guerrero,54900,Avena forrajera en verde,76,"1,434","817,768","10,760"
17,Morelos,19,Tepalcingo,74900,MaÕz grano,579,"1,434","5,346,149","9,233"
17,Morelos,1,Amacuzac,87900,Sorgo forrajero en verde,27,"1,435","792,041","29,119"
14,Jalisco,41,HuejÏcar,54900,Avena forrajera en verde,198,"1,437","856,050","4,323"
16,Michoacàn,104,Villamar,58700,Càrtamo,773,"1,437","8,322,344","10,769"
8,Chihuahua,66,Uruachi,74900,MaÕz grano,"2,057","1,440","4,434,716","2,156"
1,Aguascalientes,4,CosÕo,92700,Zanahoria,30,"1,440","2,683,800","89,460"
5,Coahuila,36,Viesca,90400,Trigo forrajero verde,34,"1,440","538,560","15,840"
11,Guanajuato,33,San Luis de La Paz,61300,Chile verde morrÑn,80,"1,440","12,960,000","162,000"
16,Michoacàn,22,Charo,57400,Calabacita,73,"1,440","9,888,000","135,452"
16,Michoacàn,43,Jacona,93100,Zarzamora,120,"1,440","70,139,995","584,500"
14,Jalisco,8,Arandas,50600,Aguacate,160,"1,445","24,365,499","152,284"
14,Jalisco,44,Ixtlahuacàn de Los Membrillos,62200,Ciruela,108,"1,447","5,861,160","54,270"
14,Jalisco,42,Huejuquilla El Alto,81900,Pastos y praderas en verde,80,"1,448","533,878","6,673"
15,M_xico,43,Xalatlaco,92700,Zanahoria,55,"1,449","5,071,500","92,209"
16,Michoacàn,98,Tuxpan,90500,Trigo grano,223,"1,450","4,872,306","21,849"
14,Jalisco,50,Jocotepec,61200,Chile verde,58,"1,451","9,815,450","169,817"
14,Jalisco,6,Ameca,50600,Aguacate,118,"1,451","33,680,260","285,426"
12,Guerrero,2,Ahuacuotzingo,81900,Pastos y praderas en verde,141,"1,452","1,371,784","9,729"
16,Michoacàn,66,Pàtzcuaro,65300,Durazno,174,"1,454","10,628,107","61,081"
15,M_xico,41,Ixtapan del Oro,50600,Aguacate,134,"1,455","17,289,880","129,029"
2,Baja California,2,Mexicali,74900,MaÕz grano,153,"1,455","5,681,994","37,137"
13,Hidalgo,42,Molango de Escamilla,74900,MaÕz grano,"1,381","1,457","6,293,195","4,557"
13,Hidalgo,29,Huichapan,91200,Tuna,481,"1,457","3,467,969","7,210"
1,Aguascalientes,7,RincÑn de Romos,79100,Nopal,80,"1,458","288,538","3,607"
12,Guerrero,28,Chilapa de lvarez,89700,Tomate rojo (jitomate),86,"1,458","8,710,442","100,944"
13,Hidalgo,66,Villa de Tezontepec,54900,Avena forrajera en verde,139,"1,460","356,381","2,564"
13,Hidalgo,26,Huazalingo,73900,LimÑn,183,"1,460","3,769,443","20,654"
8,Chihuahua,6,BachÕniva,68400,Frijol,"1,385","1,461","13,150,350","9,495"
6,Colima,3,Comala,89700,Tomate rojo (jitomate),51,"1,462","7,807,456","153,298"
15,M_xico,50,Juchitepec,91100,Triticale grano,450,"1,463","4,387,500","9,750"
5,Coahuila,27,Ramos Arizpe,61300,Chile verde morrÑn,16,"1,464","21,069,596","1,316,850"
15,M_xico,52,Malinalco,60700,ChÕcharo,304,"1,465","9,232,109","30,369"
16,Michoacàn,14,Coahuayana,74900,MaÕz grano,620,"1,465","5,579,200","8,999"
